0.000,0.995,-0.001,0.021,18.038
1.000,1.022,-0.005,0.015,14.888
2.000,1.022,0.001,-0.004,15.116
3.000,1.013,-0.001,-0.001,15.315
4.000,0.996,-0.004,0.024,22.567
5.000,1.021,0.012,0.030,13.280
6.000,0.992,0.014,0.019,17.273
7.000,1.017,0.006,0.005,17.052
8.000,0.996,-0.022,-0.011,16.821
9.000,1.019,-0.019,-0.005,16.666
10.000,0.995,0.004,0.003,16.569
11.000,0.995,0.034,0.017,14.181
12.000,0.996,0.026,0.019,16.271
13.000,0.994,0.031,-0.012,16.047
14.000,0.999,-0.000,-0.011,15.931
15.000,0.999,0.012,-0.027,15.629
16.000,0.996,-0.028,0.002,15.459
17.000,1.023,0.004,-0.002,15.001
18.000,0.997,-0.004,0.010,14.922
19.000,0.995,0.018,0.013,14.462
20.000,1.018,-0.015,0.002,14.222
21.000,1.012,-0.039,0.017,14.110
22.000,0.997,-0.028,-0.015,14.253
23.000,1.014,-0.007,0.007,11.802
24.000,0.991,0.033,-0.029,13.950
25.000,1.238,0.011,0.018,11.113
26.000,1.473,0.001,-0.007,13.499
27.000,1.447,-0.022,0.022,13.015
28.000,1.641,-0.006,-0.013,12.938
29.000,1.932,0.001,0.018,10.827
30.000,2.079,0.009,0.005,12.555
31.000,2.330,-0.000,0.011,12.271
32.000,2.615,-0.018,-0.013,11.675
33.000,2.869,-0.035,0.006,11.434
34.000,3.048,-0.020,-0.004,11.341
35.000,3.285,0.011,0.007,11.062
36.000,3.586,0.035,-0.013,10.876
37.000,3.834,0.009,0.011,9.478
38.000,3.878,0.002,0.002,10.532
39.000,4.044,-0.021,0.006,10.274
40.000,4.119,-0.001,-0.008,10.198
41.000,4.202,-0.013,-0.011,10.160
42.000,4.128,0.020,-0.016,10.155
43.000,4.131,0.013,-0.024,10.065
44.000,4.133,0.030,-0.030,10.182
45.000,4.137,0.006,-0.026,9.061
