0.000,0.903,-0.015,0.036,134.025
1.000,0.903,-0.025,0.062,134.025
2.000,0.902,-0.012,0.023,134.817
3.000,0.883,0.000,-0.047,28.557
4.000,0.883,0.007,-0.038,109.413
5.000,0.883,0.000,-0.012,134.025
6.000,0.883,-0.007,0.013,37.734
7.000,0.903,-0.021,0.006,23.534
8.000,0.902,-0.010,-0.035,18.765
9.000,0.881,-0.020,-0.031,18.454
10.000,0.881,0.013,-0.036,18.153
11.000,0.883,0.011,0.004,18.022
12.000,0.909,0.025,0.008,134.025
13.000,0.902,-0.012,0.060,134.817
14.000,0.883,-0.012,0.026,134.817
15.000,0.905,-0.021,0.032,134.025
16.000,0.883,0.005,-0.051,134.025
17.000,0.880,0.000,-0.022,134.025
18.000,0.881,0.030,-0.021,134.025
19.000,0.883,0.022,0.051,134.025
20.000,0.902,0.014,0.016,134.025
21.000,0.902,-0.007,-0.006,134.817
22.000,0.880,-0.014,-0.038,134.817
23.000,0.881,0.009,-0.010,134.025
24.000,0.881,-0.005,0.031,134.025
25.000,0.881,-0.008,0.016,14.777
26.000,0.883,-0.025,0.019,15.303
27.000,0.885,-0.003,-0.019,14.602
28.000,0.898,0.020,-0.006,12.271
29.000,0.901,0.032,-0.025,14.010
30.000,0.881,0.009,0.011,13.960
31.000,0.925,-0.011,0.009,13.960
32.000,1.102,-0.007,0.013,13.970
33.000,1.201,0.014,-0.027,13.688
34.000,1.302,0.032,-0.006,13.416
35.000,1.420,0.002,0.015,13.325
36.000,1.588,-0.001,0.032,12.523
37.000,1.652,-0.023,0.001,12.372
38.000,1.693,-0.007,-0.009,12.702
39.000,1.691,-0.025,-0.017,11.327
40.000,1.699,-0.002,0.004,12.531
41.000,1.617,0.008,-0.016,12.523
42.000,1.703,0.027,-0.003,12.341
43.000,1.666,0.011,-0.012,12.404
44.000,1.666,-0.002,0.022,12.404
45.000,1.671,-0.008,0.023,12.427
46.000,1.707,-0.031,-0.001,12.420
47.000,1.699,-0.030,-0.016,12.427
48.000,1.683,-0.026,-0.036,12.427
49.000,1.671,0.018,0.006,12.420
50.000,1.675,0.037,-0.010,12.396
51.000,1.656,0.033,0.002,12.412
52.000,1.672,0.022,0.004,12.427
53.000,1.672,-0.006,0.004,12.467
54.000,1.672,-0.011,0.010,12.380
55.000,1.672,-0.027,-0.027,12.427
