0.000,0.914,0.026,0.009,132.467
1.000,0.914,-0.006,0.028,132.467
2.000,0.918,0.004,0.004,132.467
3.000,0.916,-0.002,-0.025,14.431
4.000,0.914,0.016,-0.023,132.467
5.000,0.935,0.024,-0.027,131.701
6.000,0.935,-0.009,0.023,130.943
7.000,0.936,-0.010,0.026,131.701
8.000,0.914,-0.024,0.026,132.467
9.000,0.913,0.010,0.008,132.467
10.000,0.913,-0.012,-0.010,132.467
11.000,0.914,-0.007,-0.017,131.701
12.000,0.911,-0.025,-0.042,132.467
13.000,0.913,-0.000,-0.029,132.467
14.000,0.911,-0.003,-0.011,132.467
15.000,0.911,0.010,-0.018,132.467
16.000,0.887,0.007,-0.003,14.580
17.000,0.929,0.018,-0.013,12.126
18.000,0.912,0.001,0.020,14.559
19.000,0.909,0.007,0.009,14.100
20.000,0.929,-0.008,0.017,12.103
21.000,0.907,0.000,0.025,13.950
22.000,0.930,-0.029,0.027,14.263
23.000,1.001,0.003,0.014,14.315
24.000,1.207,0.004,-0.012,14.420
25.000,1.378,0.031,-0.003,13.527
26.000,1.577,-0.030,0.028,12.752
27.000,1.821,-0.012,0.030,11.940
28.000,2.048,-0.006,0.014,11.724
29.000,2.306,0.033,-0.021,11.724
30.000,2.570,0.033,-0.018,12.388
31.000,2.826,0.008,-0.037,13.852
32.000,3.083,0.004,-0.016,11.308
33.000,3.303,-0.034,-0.013,9.083
34.000,3.551,-0.004,0.013,10.435
35.000,3.806,0.013,0.005,10.241
36.000,4.148,0.061,-0.009,9.981
37.000,4.290,0.032,0.011,9.843
38.000,4.595,0.032,0.008,9.723
39.000,4.641,-0.013,0.010,9.507
40.000,4.701,0.004,-0.018,9.521
41.000,4.702,-0.026,-0.039,9.511
