0.000,0.895,0.030,-0.013,24.854
1.000,0.875,0.004,-0.010,26.461
2.000,0.875,-0.013,-0.007,24.379
3.000,0.874,-0.015,0.013,31.328
4.000,0.895,-0.006,0.002,17.861
5.000,0.875,-0.003,0.009,32.813
6.000,0.852,0.010,-0.010,23.921
7.000,0.875,0.001,0.012,26.191
8.000,0.875,0.007,-0.013,19.105
9.000,0.894,-0.020,0.007,16.311
10.000,0.875,-0.006,-0.038,18.678
11.000,0.874,-0.006,-0.022,18.454
12.000,0.875,0.014,-0.021,18.153
13.000,0.874,0.003,0.035,18.153
14.000,0.874,0.011,0.021,17.989
15.000,0.894,0.003,0.015,13.871
16.000,0.875,0.010,-0.029,17.750
17.000,0.897,0.005,-0.016,14.336
18.000,0.874,0.004,-0.008,17.273
19.000,0.875,0.007,0.019,17.052
20.000,0.879,-0.017,0.031,16.893
21.000,0.874,-0.008,0.019,14.181
22.000,0.873,-0.016,0.005,16.432
23.000,0.847,0.013,0.010,16.284
24.000,0.869,0.009,0.006,16.073
25.000,0.869,0.016,0.022,15.855
26.000,0.868,0.007,-0.028,15.642
27.000,0.868,0.002,-0.016,13.688
28.000,0.868,0.008,-0.052,15.339
29.000,0.869,0.002,-0.000,15.162
30.000,0.869,-0.007,0.027,14.990
31.000,0.889,-0.039,0.067,12.443
32.000,0.870,-0.027,0.025,14.516
33.000,0.870,-0.021,-0.037,13.650
34.000,0.874,0.004,-0.042,13.970
35.000,0.875,-0.026,-0.024,13.793
36.000,0.994,-0.011,0.020,13.574
37.000,1.179,-0.004,0.003,13.262
38.000,1.349,0.035,0.023,13.137
39.000,1.503,0.032,0.023,13.015
40.000,1.660,0.017,0.015,11.817
41.000,1.792,0.004,-0.012,11.455
42.000,1.876,-0.013,-0.038,12.628
43.000,1.913,-0.009,-0.013,12.531
44.000,1.993,-0.010,0.000,11.171
45.000,1.967,0.002,0.016,12.515
46.000,1.997,-0.004,0.000,12.404
47.000,2.013,0.013,0.023,12.412
48.000,2.092,0.039,0.039,12.396
49.000,2.058,0.053,0.041,12.388
50.000,2.062,0.020,-0.027,12.271
51.000,2.074,-0.017,-0.086,12.294
52.000,2.087,-0.026,-0.091,11.006
