0.000,0.828,0.016,-0.012,18.978
1.000,0.848,0.040,0.016,18.960
2.000,0.825,0.013,0.011,19.608
3.000,0.847,0.017,0.009,19.475
4.000,0.867,-0.026,-0.036,18.678
5.000,0.868,-0.008,-0.019,15.186
6.000,0.848,-0.010,-0.026,18.169
7.000,0.848,-0.006,-0.016,18.054
8.000,0.850,-0.019,-0.051,18.006
9.000,0.847,-0.034,-0.033,17.797
10.000,0.847,-0.007,-0.013,17.409
11.000,0.869,-0.003,0.020,17.081
12.000,0.848,0.012,0.020,17.125
13.000,0.848,-0.006,0.031,17.125
14.000,0.848,-0.005,0.012,16.878
15.000,0.868,-0.000,-0.000,14.967
16.000,0.868,0.011,-0.024,16.473
17.000,0.848,0.026,-0.013,16.271
18.000,0.869,0.020,0.034,16.073
19.000,0.847,0.010,0.040,15.893
20.000,0.848,-0.006,0.052,15.629
21.000,0.848,0.004,-0.037,15.327
22.000,0.851,0.014,-0.034,15.116
23.000,0.847,0.006,-0.057,14.967
24.000,0.847,-0.014,0.013,14.645
25.000,0.869,-0.021,-0.002,14.473
26.000,0.848,-0.012,0.022,14.284
27.000,0.848,0.002,0.001,14.110
28.000,0.846,0.005,0.007,13.852
29.000,0.848,0.003,0.003,13.697
30.000,0.847,-0.015,-0.003,13.444
31.000,0.847,-0.026,0.024,13.289
32.000,0.847,-0.033,-0.007,13.032
33.000,0.847,-0.000,0.000,12.752
34.000,0.847,0.033,-0.043,12.555
35.000,0.848,0.056,-0.004,12.443
36.000,0.847,0.030,0.007,12.202
37.000,0.864,-0.010,0.046,12.073
38.000,0.870,-0.020,0.018,11.853
39.000,0.847,-0.025,-0.011,11.543
40.000,0.851,-0.016,-0.026,11.361
41.000,1.042,-0.036,0.005,11.203
42.000,1.241,-0.015,0.053,10.987
43.000,1.478,0.005,0.040,10.797
44.000,1.689,0.030,-0.003,10.555
45.000,1.920,0.022,-0.066,10.192
46.000,2.158,0.006,-0.034,10.160
47.000,2.411,-0.001,-0.004,9.919
48.000,2.666,-0.003,0.047,9.733
49.000,2.921,0.007,0.011,9.679
50.000,3.242,-0.006,0.001,8.738
51.000,3.403,-0.007,-0.016,9.326
52.000,3.666,-0.014,-0.019,9.218
53.000,3.915,0.002,-0.002,9.053
54.000,4.137,0.006,-0.009,8.926
55.000,4.403,0.007,0.008,8.868
56.000,4.612,-0.003,-0.015,8.888
57.000,4.718,-0.003,-0.021,8.859
58.000,4.767,-0.000,0.011,8.880
59.000,4.867,0.010,0.019,8.802
60.000,4.805,0.014,0.044,8.938
