0.000,0.935,0.003,-0.026,13.650
1.000,0.914,-0.021,-0.019,14.967
2.000,0.937,-0.011,-0.017,14.990
3.000,0.913,-0.018,0.005,14.613
4.000,0.913,0.000,0.028,14.441
5.000,0.911,0.003,0.033,14.295
6.000,0.911,0.024,0.026,14.161
7.000,0.935,0.019,0.011,12.844
8.000,0.912,0.004,-0.003,13.555
9.000,0.911,-0.043,-0.007,13.453
10.000,0.911,-0.043,-0.017,13.137
11.000,0.901,-0.019,-0.007,12.895
12.000,0.914,0.030,0.005,12.653
13.000,0.907,0.027,0.007,12.523
14.000,0.911,0.015,0.030,12.210
15.000,0.907,-0.013,0.020,12.081
16.000,0.886,0.002,0.031,11.760
17.000,0.886,-0.013,-0.021,11.557
18.000,0.894,0.009,-0.011,11.361
19.000,0.887,-0.018,-0.026,11.262
20.000,0.885,-0.003,0.005,10.993
21.000,0.886,-0.023,-0.026,10.888
22.000,0.909,0.003,-0.012,10.538
23.000,0.885,0.010,-0.021,10.070
24.000,0.886,0.033,0.000,10.144
25.000,0.887,0.009,0.005,10.023
26.000,0.887,-0.006,0.007,9.778
27.000,0.889,-0.039,0.006,9.157
28.000,0.891,-0.025,-0.008,9.376
29.000,0.891,-0.012,0.003,8.980
30.000,0.891,0.017,0.005,8.639
31.000,0.895,0.036,0.001,8.546
32.000,0.892,0.041,-0.016,8.387
33.000,0.911,0.023,-0.005,7.882
34.000,0.908,-0.002,0.005,8.242
35.000,0.907,-0.016,0.024,8.153
36.000,0.917,-0.012,0.013,8.070
37.000,0.956,-0.014,0.013,8.006
38.000,0.997,-0.022,0.004,8.043
39.000,0.996,-0.009,-0.004,7.989
40.000,0.973,-0.011,-0.008,8.046
41.000,0.999,0.010,-0.006,7.662
42.000,0.973,-0.008,-0.001,7.985
43.000,0.974,0.007,0.000,7.989
44.000,0.974,-0.005,-0.001,7.982
45.000,0.973,0.013,0.008,7.979
46.000,0.974,0.007,-0.004,7.965
47.000,0.995,0.011,-0.015,7.985
48.000,0.995,-0.004,-0.022,7.962
49.000,0.973,0.003,-0.004,7.965
50.000,0.974,0.004,-0.006,7.640
51.000,0.973,0.019,-0.033,7.948
52.000,0.973,0.007,-0.041,7.962
53.000,0.973,0.013,-0.006,7.962
54.000,0.996,-0.005,0.044,7.892
55.000,0.973,0.010,0.041,7.955
56.000,0.973,-0.000,-0.017,7.693
57.000,0.995,0.012,-0.021,7.962
58.000,0.997,0.003,-0.001,7.791
59.000,0.974,-0.000,0.054,7.945
60.000,0.973,-0.019,0.020,7.952
