0.000,0.883,0.013,-0.025,18.437
1.000,0.884,0.003,0.025,18.437
2.000,0.900,0.014,-0.033,18.386
3.000,0.884,0.020,-0.038,18.153
4.000,0.883,0.026,-0.093,17.973
5.000,0.886,0.012,-0.038,17.766
6.000,0.884,0.002,-0.026,17.532
7.000,0.884,-0.023,-0.007,17.364
8.000,0.894,-0.011,-0.030,17.081
9.000,0.903,-0.004,-0.002,16.864
10.000,0.883,0.022,0.010,16.638
11.000,0.883,0.020,0.031,16.487
12.000,0.884,0.016,0.015,16.217
13.000,0.901,0.005,0.019,16.086
14.000,0.884,-0.008,0.004,13.565
15.000,0.884,-0.026,-0.001,15.766
16.000,0.902,-0.002,-0.022,15.303
17.000,0.881,-0.000,-0.005,15.104
18.000,0.858,0.032,-0.041,14.922
19.000,0.884,-0.017,-0.024,14.569
20.000,0.884,-0.016,-0.041,14.410
21.000,0.988,-0.027,0.010,14.140
22.000,1.260,-0.003,0.023,13.970
23.000,1.464,0.018,0.036,13.813
24.000,1.746,0.026,0.021,13.631
25.000,1.990,0.017,0.003,11.475
26.000,2.195,-0.001,-0.007,13.129
27.000,2.441,-0.036,0.007,12.861
28.000,2.688,-0.024,-0.015,12.620
29.000,2.941,-0.033,-0.015,12.523
30.000,3.201,0.007,-0.039,12.318
31.000,3.458,0.021,0.004,11.802
32.000,3.789,0.036,-0.002,11.904
33.000,3.929,0.013,0.010,11.647
34.000,4.165,-0.008,-0.017,11.434
35.000,4.368,-0.011,0.007,11.236
36.000,4.568,-0.011,-0.006,11.158
37.000,4.694,0.004,0.010,11.037
38.000,4.697,-0.000,-0.003,11.081
39.000,4.711,0.010,0.010,11.043
40.000,4.635,0.006,0.003,10.981
41.000,4.717,0.009,0.012,9.828
42.000,4.650,0.003,0.014,10.968
43.000,4.656,-0.006,0.000,10.975
44.000,4.667,-0.009,-0.010,10.987
45.000,4.774,0.003,-0.012,10.981
46.000,4.674,0.004,0.039,10.987
47.000,4.679,0.012,0.030,10.981
48.000,4.679,0.003,0.046,10.975
49.000,4.683,0.008,-0.019,10.962
