0.000,0.028,0.000,0.020,134.817,14.431
1.000,0.012,0.002,0.036,134.817,39.444
2.000,0.007,0.008,0.049,134.817,63.239
3.000,0.001,-0.002,0.063,134.817,87.021
4.000,-0.005,0.005,0.075,134.817,110.917
5.000,-0.010,0.011,0.087,134.817,134.817
6.000,-0.012,-0.003,0.087,134.817,134.817
7.000,-0.012,-0.007,0.083,134.817,134.817
8.000,-0.013,0.002,0.081,134.025,134.817
9.000,-0.012,-0.003,0.081,134.817,134.659
10.000,-0.011,-0.006,0.081,134.817,134.659
11.000,-0.009,0.005,0.080,134.817,134.659
12.000,-0.009,0.000,0.084,134.817,134.659
13.000,-0.008,0.003,0.087,134.817,134.659
14.000,-0.008,0.003,0.087,135.619,134.817
15.000,-0.008,0.002,0.087,134.817,134.978
16.000,-0.008,0.001,0.087,134.817,134.978
17.000,-0.007,-0.003,0.087,134.817,134.978
18.000,-0.007,0.001,0.085,134.817,134.978
19.000,-0.006,-0.011,0.085,134.817,134.978
20.000,-0.007,0.003,0.086,134.817,134.817
21.000,-0.008,0.003,0.087,134.817,134.817
22.000,-0.009,-0.005,0.087,134.817,134.817
23.000,-0.010,0.000,0.086,134.817,134.817
24.000,-0.011,0.001,0.089,134.817,134.817
25.000,-0.010,-0.001,0.089,134.817,134.817
26.000,-0.009,0.000,0.089,134.817,134.817
27.000,-0.009,0.005,0.091,134.817,134.817
28.000,-0.010,0.007,0.091,134.817,134.817
29.000,-0.011,-0.002,0.090,134.817,134.817
30.000,-0.012,0.002,0.088,134.817,134.817
31.000,-0.012,-0.003,0.087,135.619,134.817
32.000,-0.011,-0.003,0.084,134.817,134.978
33.000,-0.010,0.002,0.084,134.817,134.978
34.000,-0.009,-0.005,0.084,134.817,134.978
35.000,-0.009,-0.001,0.087,134.817,134.978
36.000,-0.009,0.004,0.089,134.025,134.978
37.000,-0.009,-0.005,0.089,134.817,134.659
38.000,-0.009,-0.004,0.089,134.817,134.659
39.000,-0.008,0.005,0.088,134.817,134.659
40.000,-0.007,0.000,0.085,134.817,134.659
41.000,-0.008,0.012,0.083,134.817,134.659
42.000,-0.009,-0.002,0.082,134.817,134.817
43.000,-0.009,-0.002,0.081,134.817,134.817
44.000,-0.010,-0.011,0.081,134.817,134.817
45.000,-0.010,0.003,0.084,134.817,134.817
46.000,-0.009,0.002,0.083,134.817,134.817
47.000,-0.010,-0.008,0.083,134.817,134.817
48.000,-0.009,-0.002,0.084,134.817,134.817
49.000,-0.008,-0.002,0.086,134.817,134.817
50.000,-0.009,0.002,0.087,134.817,134.817
51.000,-0.009,-0.002,0.089,134.817,134.817
52.000,-0.008,0.000,0.091,134.817,134.817
53.000,-0.009,0.019,0.090,134.817,134.817
54.000,-0.011,-0.001,0.087,134.817,134.817
55.000,-0.010,-0.009,0.088,134.817,134.817
56.000,-0.009,0.004,0.089,134.817,134.817
57.000,-0.006,0.010,0.078,134.817,134.817
58.000,-0.005,-0.001,0.079,134.817,134.817
59.000,-0.005,0.002,0.078,134.025,134.817
60.000,-0.005,-0.003,0.076,134.817,134.659
61.000,-0.006,-0.001,0.074,134.817,134.659
62.000,-0.009,-0.001,0.085,134.817,134.659
63.000,-0.010,-0.003,0.083,134.817,134.659
64.000,-0.011,0.002,0.085,134.817,134.659
65.000,-0.013,-0.002,0.085,134.817,134.817
66.000,-0.012,0.002,0.086,134.817,134.817
67.000,-0.012,-0.002,0.086,134.817,134.817
68.000,-0.011,-0.002,0.087,134.817,134.817
69.000,-0.010,-0.005,0.087,134.817,134.817
70.000,-0.009,0.000,0.087,134.817,134.817
71.000,-0.010,0.020,0.087,134.817,134.817
72.000,-0.011,-0.003,0.085,134.817,134.817
73.000,-0.011,-0.011,0.087,134.817,134.817
74.000,-0.009,0.002,0.082,134.817,134.817
75.000,-0.009,-0.007,0.082,134.817,134.817
76.000,-0.010,0.029,0.081,16.297,134.817
77.000,-0.002,-0.005,0.095,17.303,111.113
78.000,0.006,0.003,0.094,17.303,87.611
79.000,0.005,-0.004,0.098,17.593,64.108
80.000,0.005,-0.012,0.096,17.333,40.663
81.000,0.009,-0.012,0.098,17.333,17.166
82.000,0.002,-0.001,0.087,17.333,17.373
83.000,-0.005,-0.001,0.087,17.547,17.379
84.000,-0.005,0.005,0.087,15.435,17.428
85.000,-0.005,0.001,0.088,17.318,16.996
86.000,-0.007,0.004,0.086,17.532,16.993
