0.000,0.928,-0.028,-0.017,16.337
1.000,0.906,-0.028,-0.031,16.060
2.000,0.906,-0.007,-0.007,16.034
3.000,0.906,0.004,0.027,15.867
4.000,0.906,0.010,0.016,15.679
5.000,0.927,0.003,0.024,14.263
6.000,0.906,-0.008,0.005,15.495
7.000,0.906,-0.009,0.009,15.398
8.000,0.906,-0.010,-0.017,15.139
9.000,0.908,0.011,-0.007,14.944
10.000,0.905,0.006,-0.004,14.933
11.000,0.920,0.018,-0.007,14.777
12.000,0.907,-0.013,-0.015,14.634
13.000,0.927,0.001,-0.026,14.462
14.000,0.923,-0.020,-0.011,14.315
15.000,0.923,0.019,-0.012,14.161
16.000,0.927,0.007,0.004,14.010
17.000,0.906,0.005,-0.003,13.822
18.000,0.905,-0.023,0.020,13.745
19.000,0.934,-0.020,0.002,13.444
20.000,0.925,-0.002,0.033,12.483
21.000,0.905,0.010,0.003,13.182
22.000,0.906,0.012,0.018,12.904
23.000,0.906,0.017,-0.001,12.653
24.000,0.905,0.023,0.001,12.404
25.000,0.903,0.007,0.011,11.682
26.000,0.927,0.006,-0.024,11.731
27.000,0.927,-0.014,0.020,11.682
28.000,0.927,0.002,-0.014,11.509
29.000,0.906,-0.012,0.032,11.171
30.000,0.906,-0.012,-0.015,10.797
31.000,0.906,-0.014,0.018,10.290
32.000,0.928,0.008,-0.004,9.174
33.000,0.905,0.022,0.005,8.662
34.000,0.923,0.020,-0.002,8.959
35.000,0.908,-0.008,-0.001,8.413
36.000,1.005,0.012,-0.017,8.549
37.000,1.194,0.022,-0.039,9.044
38.000,1.327,0.023,-0.030,9.040
39.000,1.420,-0.019,-0.013,9.170
40.000,1.533,-0.036,0.005,8.984
41.000,1.545,-0.025,-0.005,8.997
42.000,1.549,-0.021,0.008,8.876
43.000,1.511,-0.013,-0.017,8.818
44.000,1.552,-0.013,0.006,8.922
45.000,1.554,0.013,0.013,8.806
46.000,1.554,0.004,0.023,8.706
47.000,1.555,0.005,-0.014,8.654
