0.000,0.931,0.029,0.040,18.907
1.000,0.919,0.023,0.046,18.942
2.000,0.936,0.000,0.001,18.643
3.000,0.937,0.009,-0.035,16.138
4.000,0.914,0.002,-0.043,18.643
5.000,0.914,-0.014,-0.011,18.186
6.000,0.919,-0.016,0.004,18.186
7.000,0.916,-0.005,0.004,18.006
8.000,0.935,0.021,-0.005,17.766
9.000,0.917,0.023,0.024,17.547
10.000,0.933,-0.005,0.029,17.470
11.000,0.917,-0.010,0.020,17.288
12.000,0.917,-0.004,-0.016,17.066
13.000,0.917,0.013,-0.020,16.864
14.000,0.917,0.013,0.002,16.652
15.000,0.916,-0.028,0.005,16.446
16.000,0.917,-0.016,-0.001,16.257
17.000,0.917,-0.024,0.004,16.047
18.000,0.917,0.033,0.016,15.842
19.000,0.905,0.018,0.056,15.629
20.000,0.918,0.015,0.012,15.471
21.000,0.891,-0.035,0.012,15.174
22.000,0.889,-0.029,-0.061,14.978
23.000,0.887,-0.018,-0.045,14.755
24.000,0.887,0.016,-0.036,11.947
25.000,0.885,0.029,0.017,14.274
26.000,0.887,0.027,0.040,14.100
27.000,0.890,0.033,0.037,13.910
28.000,0.890,-0.013,0.013,13.678
29.000,1.171,-0.005,-0.031,13.537
30.000,1.393,-0.011,-0.055,13.289
31.000,1.635,0.020,-0.022,13.006
32.000,1.914,0.023,-0.005,12.887
33.000,2.100,-0.003,0.016,12.612
34.000,2.336,-0.002,-0.023,12.388
35.000,2.622,-0.039,0.025,12.357
36.000,2.806,-0.020,0.017,12.066
37.000,3.036,-0.016,0.026,11.846
38.000,3.328,0.008,-0.046,11.668
39.000,3.469,-0.007,-0.037,11.448
40.000,3.770,-0.007,-0.034,11.367
41.000,3.732,-0.010,0.008,11.236
