0.000,0.903,0.015,0.001,17.578
1.000,0.905,-0.016,-0.011,17.318
2.000,0.905,-0.023,-0.030,17.318
3.000,0.905,-0.008,-0.020,17.303
4.000,0.905,0.001,-0.016,26.772
5.000,0.903,0.011,0.001,130.943
6.000,0.902,-0.003,0.002,133.241
7.000,0.902,-0.007,-0.005,133.241
8.000,0.905,-0.016,-0.007,132.467
9.000,0.902,-0.009,0.004,133.241
10.000,0.903,-0.006,0.010,133.241
11.000,0.901,0.016,0.007,133.241
12.000,0.905,0.028,-0.018,15.804
13.000,0.905,0.040,0.003,15.642
14.000,0.903,0.000,0.013,15.422
15.000,0.903,-0.023,0.036,15.256
16.000,0.903,-0.033,0.000,15.139
17.000,0.903,-0.001,-0.015,14.766
18.000,0.906,0.020,-0.015,14.799
19.000,0.902,0.027,0.011,14.431
20.000,0.901,0.013,0.026,14.243
21.000,0.905,0.003,0.016,13.842
22.000,0.916,-0.004,-0.000,13.565
23.000,0.947,-0.004,0.000,13.280
24.000,0.929,-0.004,-0.005,13.280
25.000,1.089,-0.006,0.008,13.024
26.000,1.342,-0.011,-0.007,12.735
27.000,1.571,-0.011,0.005,12.507
28.000,1.749,-0.023,-0.020,12.404
29.000,1.937,-0.027,-0.030,12.179
30.000,1.986,-0.033,-0.028,11.977
31.000,2.206,0.007,-0.002,11.962
32.000,2.435,0.029,0.021,11.367
33.000,2.690,0.040,-0.015,11.488
34.000,2.928,-0.003,0.002,11.268
35.000,3.151,-0.009,0.002,11.151
36.000,3.381,-0.012,0.029,10.695
37.000,3.593,0.003,-0.014,10.619
38.000,3.763,0.017,-0.030,10.446
39.000,3.925,0.010,-0.002,10.469
40.000,3.842,0.019,0.022,10.475
41.000,3.916,-0.007,0.043,10.532
42.000,3.960,-0.004,-0.010,9.914
43.000,4.039,-0.019,-0.012,10.307
44.000,4.111,-0.023,-0.036,9.833
45.000,4.116,-0.017,0.010,10.241
46.000,4.218,-0.007,0.003,9.113
47.000,4.126,0.024,-0.009,10.236
48.000,4.130,0.019,-0.040,9.976
49.000,4.121,0.022,-0.039,8.859
50.000,4.126,-0.004,0.004,10.049
