0.000,0.905,0.001,-0.020,19.251
1.000,0.883,-0.009,0.039,19.215
2.000,0.883,-0.006,0.047,19.494
3.000,0.896,-0.024,0.008,19.288
4.000,0.884,-0.004,-0.014,18.853
5.000,0.903,-0.007,-0.000,18.942
6.000,0.884,0.001,0.013,16.446
7.000,0.884,-0.004,0.030,18.437
8.000,0.900,-0.002,-0.007,15.880
9.000,0.884,-0.008,-0.007,17.941
10.000,0.884,0.002,-0.040,17.766
11.000,0.905,0.002,-0.010,17.485
12.000,0.884,0.017,-0.009,17.516
13.000,0.884,0.009,0.046,20.219
14.000,0.884,0.013,0.035,37.001
15.000,0.898,0.003,0.004,36.359
16.000,0.884,-0.016,-0.053,18.643
17.000,0.883,-0.036,-0.043,16.204
18.000,0.883,-0.025,-0.016,16.047
19.000,0.903,0.018,-0.003,15.867
20.000,0.886,0.036,0.002,15.754
21.000,0.883,0.009,0.031,15.580
22.000,0.885,-0.009,0.056,15.303
23.000,0.903,-0.012,0.023,13.370
24.000,0.880,0.010,-0.004,14.744
25.000,0.884,-0.003,-0.018,14.591
26.000,0.881,0.005,0.022,14.315
27.000,0.883,0.008,-0.001,14.090
28.000,0.970,0.007,0.007,13.980
29.000,1.183,-0.019,-0.021,13.707
30.000,1.368,-0.027,-0.001,13.499
31.000,1.501,-0.020,-0.029,13.425
32.000,1.665,0.010,-0.021,13.262
33.000,1.768,-0.010,-0.016,13.129
34.000,1.877,0.011,0.003,13.024
35.000,1.884,-0.006,0.017,12.921
36.000,1.913,0.036,0.008,12.895
37.000,1.924,0.007,0.018,12.895
38.000,1.929,0.000,-0.005,12.895
39.000,1.935,-0.031,0.006,12.912
40.000,1.936,-0.022,-0.008,12.744
41.000,1.931,0.002,0.010,12.752
42.000,1.970,0.017,0.016,12.760
43.000,1.935,0.026,0.027,12.785
44.000,1.969,-0.008,0.033,11.619
45.000,1.935,-0.013,0.030,12.777
46.000,1.975,-0.025,0.010,11.696
47.000,1.935,0.018,0.003,12.612
48.000,1.934,0.016,-0.014,12.628
49.000,1.881,0.021,0.007,12.777
50.000,1.935,-0.006,0.002,12.678
51.000,1.985,-0.007,-0.011,12.637
52.000,1.937,-0.014,-0.004,12.539
53.000,1.981,-0.007,-0.018,12.637
54.000,1.935,-0.016,0.027,12.202
55.000,1.936,-0.008,0.010,12.628
56.000,1.934,-0.010,0.039,12.604
57.000,1.976,0.015,-0.010,12.661
58.000,1.934,0.009,0.002,12.637
