0.000,0.917,0.026,-0.018,16.244
1.000,0.917,0.041,0.027,14.399
2.000,0.918,0.035,0.067,16.257
3.000,0.917,-0.031,0.029,16.060
4.000,0.917,-0.032,-0.011,15.855
5.000,0.919,-0.023,-0.016,15.691
6.000,0.918,0.007,0.011,15.058
7.000,0.920,0.008,0.013,15.116
8.000,0.918,0.003,-0.032,14.956
9.000,0.917,0.010,-0.015,14.777
10.000,0.940,-0.008,0.004,14.623
11.000,0.918,-0.024,0.043,14.305
12.000,0.917,-0.033,0.010,14.000
13.000,0.939,-0.003,-0.033,12.938
14.000,0.917,0.035,-0.028,14.263
15.000,0.919,0.061,-0.041,14.591
16.000,0.917,0.025,0.003,14.623
17.000,0.918,0.001,-0.013,14.473
18.000,0.934,-0.036,0.058,14.140
19.000,0.916,-0.020,0.026,14.000
20.000,0.937,-0.023,0.035,14.010
21.000,0.939,0.004,-0.049,12.769
22.000,0.939,0.000,-0.023,13.745
23.000,0.917,0.000,-0.052,13.546
24.000,0.940,-0.023,0.017,13.425
25.000,0.937,-0.005,-0.004,13.425
26.000,0.918,0.028,0.021,12.451
27.000,0.918,0.046,-0.020,13.164
28.000,0.918,0.002,-0.020,13.059
29.000,0.918,-0.047,0.007,12.006
30.000,0.918,-0.053,0.021,12.620
31.000,0.918,-0.003,0.066,11.543
32.000,0.937,0.005,0.015,11.107
33.000,0.936,0.005,-0.014,10.882
34.000,0.937,0.003,-0.066,10.171
35.000,0.918,0.045,-0.043,9.607
36.000,0.917,0.039,0.015,9.290
37.000,0.920,0.010,0.010,9.227
38.000,1.027,-0.036,0.035,9.281
39.000,1.134,-0.028,-0.010,9.340
40.000,1.179,-0.016,0.031,9.674
41.000,1.276,0.004,-0.010,9.679
42.000,1.334,0.007,0.013,9.684
43.000,1.356,0.015,-0.020,9.684
44.000,1.362,0.020,0.002,9.583
45.000,1.403,0.012,-0.016,9.564
46.000,1.373,-0.003,0.010,9.602
47.000,1.377,-0.012,0.014,9.602
48.000,1.396,-0.006,0.026,9.611
49.000,1.392,0.005,0.016,9.174
50.000,1.389,0.005,0.007,9.621
51.000,1.393,0.005,-0.015,9.554
