0.000,0.019,0.000,-0.006,13.871,18.975
1.000,0.012,0.003,-0.002,14.967,17.946
2.000,0.005,-0.001,-0.002,14.967,17.151
3.000,-0.003,0.007,0.000,14.956,16.352
4.000,-0.012,-0.002,0.005,14.967,15.548
5.000,-0.020,0.002,0.009,13.726,14.746
