x-axis,time,z-axis,y-axis,height,average height
0.059,0,-0.033,0.034,22.22,22.235
0.054,1,-0.002,0.027,22.147,22.24
0.053,2,-0.001,0.02,22.123,22.235
0.055,3,0.008,0.013,22.123,22.201
0.055,4,0.005,0.007,22.318,22.187
0.056,5,0.018,0,22.196,22.187
