x-axis,time,z-axis,y-axis,height,average height
0.045,0,0.198,0.004,22.442,21.793
0.07,1,-0.182,0.028,22.442,21.832
0.099,2,-0.013,-0.045,20.846,21.905
0.098,3,-0.032,-0.043,22.491,21.655
0.098,4,-0.012,-0.041,22.245,22.064
0.098,5,-0.015,-0.042,22.367,22.093
0.072,6,0.038,-0.068,22.367,22.078
0.043,7,0.013,0.005,22.516,22.063
