x-axis,time,z-axis,y-axis,height,average height
0,0,0.965,0,20.507,0
0.001,1,0.772,0.002,22.123,4.101
0.002,2,0.579,0.004,22.027,8.526
0.001,3,0.382,0.006,22.172,12.932
0.002,4,0.19,0.009,22.099,17.366
0.002,5,0.009,0.011,22.269,21.786
0.001,6,0.004,0.012,22.099,22.138
0,7,-0.005,0.012,21.932,22.133
0.001,8,-0.012,0.012,22.147,22.114
-0.001,9,0.002,0.013,22.051,22.109
-0.002,10,0.001,0.013,22.245,22.1
