x-axis,time,z-axis,y-axis,height,average height
0.077,0,0.006,0.014,20.158,23.926
0.064,1,-0.005,0.019,18.608,23.099
0.053,2,0,0.023,20.179,21.933
0.043,3,-0.002,0.028,18.437,21.535
0.03,4,0.003,0.033,20.098,20.352
0.02,5,0.007,0.037,20.219,19.496
