x-axis,time,z-axis,y-axis,height,average height
0.075,0,-0.059,0.016,23.893,20.408
0.103,1,0.012,0.055,22.245,21.114
0.091,2,0.02,0.055,22.294,21.47
0.08,3,0.015,0.057,22.343,21.856
0.07,4,0.006,0.057,22.172,22.24
0.06,5,0.014,0.057,22.22,22.589
0.022,6,-0.002,0.018,22.22,22.255
0.025,7,0.002,0.018,22.245,22.25
