x-axis,time,z-axis,y-axis,height,average height
0.06,0,-0.003,0.02,24.379,23.497
0.065,1,-0.007,0.018,24.292,23.6
0.069,2,0.006,0.017,24.437,23.657
0.072,3,-0.003,0.016,22.172,23.726
0.075,4,0.01,0.014,24.35,23.812
0.079,5,0.009,0.013,24.379,23.926
