x-axis,time,z-axis,y-axis,height,average height
-0.117,0,-0.309,0.093,85.84,21.134
-0.045,1,-0.134,0.045,37.734,34.076
-0.048,2,0.139,0.077,20.118,37.397
0.004,3,0.387,0.099,19.919,37.19
0.079,4,0.016,0.07,19.456,36.953
0.134,5,-0.002,0.109,19.627,36.613
0.109,6,0.01,0.141,19.475,23.371
0.152,7,-0.054,0.097,19.381,19.719
0.142,8,-0.04,0.062,19.233,19.572
0.108,9,0.02,0.075,19.608,19.435
0.095,10,0.005,0.022,19.196,19.465
0.095,11,-0.005,0.021,19.288,19.379
