x-axis,time,z-axis,y-axis,height,average height
0,0,0.973,0,22.567,0
0.006,1,0.77,0.002,22.491,4.513
0.012,2,0.581,0.005,22.491,9.012
0.017,3,0.376,0.006,22.442,13.51
0.023,4,0.196,0.008,22.541,17.998
0.03,5,0.006,0.01,22.442,22.507
0.028,6,0.002,0.009,22.541,22.482
0.027,7,-0.002,0.009,22.467,22.492
0.027,8,-0.005,0.009,22.491,22.487
0.027,9,0.002,0.009,22.516,22.497
0.027,10,0.005,0.009,22.467,22.492
