x-axis,time,z-axis,y-axis,height,average height
-0.069,0,-0.278,-0.055,22.567,18.833
-0.055,1,0.046,-0.102,17.081,19.6
-0.048,2,-0.081,-0.081,22.491,19.312
-0.08,3,0.063,-0.105,22.642,20.169
-0.068,4,0.08,-0.084,15.28,20.803
-0.055,5,0.094,-0.063,22.516,20.012
-0.059,6,0.034,0.008,15.375,20.002
-0.054,7,0.036,0.011,22.172,19.661
-0.011,8,0.012,0.058,22.075,19.597
-0.011,9,0.006,0.06,22.147,19.483
-0.011,10,-0.001,0.062,22.172,20.857
-0.011,11,-0.009,0.062,22.123,20.788
